"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (North)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","0.60","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (South)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (North)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (South)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (South)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (South)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (South)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (South)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","0.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Local Housing Allowances","V6","VOA Band 5","16838","26438","Inspector","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (South)","V6","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
