"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"ID184","N/D","SCS1","Senior Project Manager - Rolling Stock Depots","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1560E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1560E","1.00"
"ID273","N/D","SCS1","Head of IM Programme Management","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1560E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1560E","1.00"
"INF1560E","Benjamin Rule","SCS2","Infrastructure Management Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","TSD001","1268041","1","195000","199999","","Operational Delivery Profession","West Midlands","nan","1.00"
"ID156","N/D","SCS1","Head of Operations","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1560E","668790","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID279","N/D","SCS1","Head of Technical Training and Competence","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID156","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID156","1.00"
"ID129","Vacant","SCS1","GIS Lead","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","INF1794E","393918","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF1794E","N/D","SCS1","Head of Digital Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF515","1935609","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1794Ea","Vacant","SCS1","Head of Digital Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","INF515","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF515","1.00"
"INF515","Giles Thomas","SCS2","Integration Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","TSD001","1028284","1","235000","239999","","Operational Delivery Profession","London","nan","1.00"
"SA0083","N/D","SCS1","Head of Programme Integration (PIU) Delivery","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF515","483942","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"SA0093","N/D","SCS1","Senior Project Manager - PIU","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SA0083","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to SA0083","1.00"
"TSD0018","N/D","SCS1","Senior Project Manager - PIU","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SA0083","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to SA0083","1.00"
"TSD0027","Vacant","SCS1","Head of Integration Strategy & Capability","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","INF515","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF515","1.00"
"ID048","N/D","SCS1","Director of Systems Safety & Security and Interoperability","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF515","797095","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF200","N/D","SCS1","Lead System Safety Engineer","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID048","603890","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID032","N/D","SCS1","Head of Requirements Management","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1787E","714120","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1767E","N/D","SCS1","Head of System Capability and Functional Integration","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1787E","945810","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1787E","N/D","SCS1","Director of Systems Integration","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF515","1096160","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1795E","Vacant","SCS1","Head of System Assurance","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","INF1787E","779340","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF453","Vacant","SCS1","Head of Technical Assurance","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","INF515","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF515","1.00"
"TSD0028","N/D","SCS1","Head of Configuration Management and Technical Change","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1787E","727260","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"TSD0029","N/D","SCS1","Head of System Lifecycle Integration","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1787E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1787E","1.00"
"SA081","N/D","SCS1","Head of Technical Support Services","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","TSD001","683898","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"TSD001","Emma Head","SCS2","Chief Railway Officer","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CEO001","427882","1","270000","274999","","Operational Delivery Profession","West Midlands","nan","1.00"
"ID0282","N/D","SCS1","Head of Delivery, Euston","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1759E","712910","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1008E","Andy Swift","SCS2","Euston Area Director (Interim)","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2338","107778","1","200000","204999","","Operational Delivery Profession","London","nan","1.00"
"INF1008Ea","Vacant","SCS2","Euston Area Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","N/A","N/A","INF2338","0","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF166","N/D","SCS1","Senior Project Manager - Euston","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1579E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1579E","1.00"
"INF1759E","Vacant","SCS1","Project Client - Euston","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","N/A","N/A","INF1008E","766935","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1875E","Vacant","SCS1","Senior Project Manager - Euston","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","N/A","N/A","ID0282","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID0282","1.00"
"INF1876E","N/D","SCS1","Senior Project Manager - Euston","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID0282","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID0282","1.00"
"INF902","N/D","SCS1","Senior Project Manager - Euston","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID0282","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID0282","1.00"
"CD386E","N/D","SCS1","Head of Commercial - Euston","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CD407E","463382","1","N/A","N/A","","Procurement Profession","London","nan","1.00"
"CD387E","N/D","SCS1","Head of Commercial - Old Oak Common","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CD407E","N/D","1","N/A","N/A","","Procurement Profession","London","Team is too small to detail - cost allocated to CD407E","1.00"
"CD407E","N/D","SCS1","Commercial Delivery Director - Euston & Stations","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2338","1377147","1","N/A","N/A","","Procurement Profession","West Midlands","nan","1.00"
"CD419E","N/D","SCS1","Head of Commercial - Curzon Street & Birmingham Interchange","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CD407E","434015","1","N/A","N/A","","Procurement Profession","West Midlands","nan","1.00"
"CD585","N/D","SCS1","Head of Commercial","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CD407E","N/D","1","N/A","N/A","","Procurement Profession","London","Team is too small to detail - cost allocated to CD407E","1.00"
"INF1627EA","N/D","SCS1","Senior Project Manager - Curzon Street","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2043","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2043","1.00"
"INF1627E","N/D","SCS1","Senior Project Manager - Curzon Street","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2043","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2043","1.00"
"INF1628E","N/D","SCS1","Senior Project Manager - Curzon Street","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2043","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2043","1.00"
"INF2043","N/D","SCS1","Project Client - Curzon Street","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2338","1160225","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1626E","N/D","SCS1","Senior Project Manager - Interchange","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1757E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1757E","1.00"
"INF1757E","N/D","SCS1","Project Client Interchange","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2338","578734","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF2220","N/D","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1757E","388789","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF038","N/D","SCS1","Senior Project Manager - Old Oak Common","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SSD0019","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to SSD0019","1.00"
"INF1758E","N/D","SCS1","Project Client - Old Oak Common","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2338","337308","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF2086","N/D","SCS1","Senior Project Manager - Old Oak Common","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SSD0019","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to SSD0019","1.00"
"INF2144","N/D","SCS1","Senior Project Manager - Old Oak Common","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SSD0019","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to SSD0019","1.00"
"SSD0019","Vacant","SCS1","Head of Delivery","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","N/A","N/A","INF1758E","1086073","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1009E","Kim Kapur","SCS2","Stations Client Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SSD001","0","1","180000","184999","","Operational Delivery Profession","London","nan","1.00"
"INF2158","N/D","SCS1","Head of Stations Contracts Integration","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2338","430636","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF2338","Huw Edwards","SCS2","Stations Delivery Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CEO001","794537","1","195000","199999","","Operational Delivery Profession","London","nan","1.00"
"PRG175","N/D","SCS1","Engagement & Communications Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","PRG172","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to PRG172","1.00"
"PRG176","N/D","SCS1","Operations & Passenger Experience Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","PRG172","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to PRG172","1.00"
"PRG174","N/D","SCS1","OSD Delivery Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","PRG172","430636","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"PRG178","N/D","SCS1","Strategy & PMO Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","PRG172","630630","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"PRG177","Vacant","SCS1","Technical Integration Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","N/A","N/A","PRG172","592494","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"PRG172","John Reed","SCS2","Euston Partnership Managing Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Stations Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2338","1086574","1","165000","169999","","Operational Delivery Profession","London","nan","1.00"
"CD451","N/D","SCS1","Head of Commercial Development Services","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CDC001","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to CDC001","1.00"
"CDC001","Vacant","SCS1","Commercial Development Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","SSD001","1031229","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"CDC013","N/D","SCS1","Head of Stations (South)","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CDC001","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to CDC001","1.00"
"CDC014","N/D","SCS1","Head of Stations (North)","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CDC001","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to CDC001","1.00"
"CDC003","N/D","SCS1","Head of Commercial Development","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CDC001","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to CDC001","1.00"
"INF1209A","N/D","SCS1","Head of Conventional Rail Interface","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1579E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1579E","1.00"
"INF1556","N/D","SCS1","Senior Project Manager - Old Oak Common","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1579E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1579E","1.00"
"INF1579E","N/D","SCS1","On Network Works Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SSD001","1514297","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF1963","N/D","SCS1","Head of Support Services","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1579E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1579E","1.00"
"INF295","N/D","SCS1","Senior Project Manager - BBV","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1579E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1579E","1.00"
"INF485","N/D","SCS1","Senior Project Manager - EKFB","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1579E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1579E","1.00"
"INF509","N/D","SCS1","Senior Project Manager (Euston)","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF948","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1579E","1.00"
"INF948","Vacant","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","INF1579E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1579E","1.00"
"CD388E","N/D","SCS1","Head of Commercial - Rolling Stock & Depot/NICC & Third Party Comms","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CD418E","N/D","1","N/A","N/A","","Procurement Profession","West Midlands","Team is too small to detail - cost allocated to CD418E","1.00"
"CD389E","N/D","SCS1","Head of Commercial - Rail Systems Alliance","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CD418E","812746","1","N/A","N/A","","Procurement Profession","West Midlands","nan","1.00"
"CD418E","N/D","SCS1","Commercial Delivery Director - Rolling Stock & Systems","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SSD001","726072","1","N/A","N/A","","Procurement Profession","West Midlands","nan","1.00"
"CD597","Vacant","SCS1","Head of Commercial","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","CD418E","N/D","1","N/A","N/A","","Procurement Profession","West Midlands","Team is too small to detail - cost allocated to CD418E","1.00"
"INF1917E","N/D","SCS1","Head of Project Controls","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CFO0009","N/D","1","N/A","N/A","","Project Delivery Profession","London","Team is too small to detail - cost allocated to CFO0009","1.00"
"CFO0009","N/D","SCS1","Project Controls Director (Stations and Systems)","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SSD001","1158439","1","N/A","N/A","","Project Delivery Profession","London","nan","1.00"
"INF1918E","N/D","SCS1","Head of Project Controls","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CFO0009","N/D","1","N/A","N/A","","Project Delivery Profession","London","Team is too small to detail - cost allocated to CFO0009","1.00"
"INF1922E","Vacant","SCS1","Head of Project Controls","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","CFO0009","740580","1","N/A","N/A","","Project Delivery Profession","London","nan","1.00"
"INF1624E","Vacant","SCS1","Senior Project Manager - S&L Urban & Tunnels","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","INF1788E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1788E","1.00"
"INF1788E","N/D","SCS1","Head of Rail Systems Project Integration","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2206","577228","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF2064","N/D","SCS1","Senior Project Manager Stations Interface","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1788E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1788E","1.00"
"INF450","N/D","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1788E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1788E","1.00"
"INF1629E","N/D","SCS1","Senior Project Manager - CCS & TM & EMS","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1798E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1798E","1.00"
"INF1798E","N/D","SCS1","Light Systems Programme Client","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2206","1090502","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF2201","N/D","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1798E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1798E","1.00"
"INF2334","Vacant","SCS1","Head of CCS & Testing","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","INF1798E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1798E","1.00"
"INF2440","Vacant","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","INF1798E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1798E","1.00"
"INF916","N/D","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1798E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1798E","1.00"
"INF1797E","N/D","SCS1","Power Programme Client","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2206","740847","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF2202","N/D","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1797E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1797E","1.00"
"INF2335","Vacant","SCS1","Head of M&E and Tunnel Systems","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","INF1797E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1797E","1.00"
"INF993","N/D","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1797E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1797E","1.00"
"PRG0213","N/D","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1797E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1797E","1.00"
"ID185","N/D","SCS1","Head of HS2 Rolling Stock Project","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2206","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2206","1.00"
"ID283","N/D","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID185","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2206","1.00"
"SSD001","Chris Rayner","SCS2","Delivery Director - Stations and Systems","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CEO001","683847","1","270000","274999","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF1625E","Vacant","SCS1","Senior Project Manager - S&L Open Route","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","SSD011","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2206","1.00"
"INF2206","Iain Smith","SCS2","Systems Delivery Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SSD001","1370176","1","210000","214999","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF2336","Vacant","SCS1","Head of Washwood Heath","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","INF2206","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2206","1.00"
