"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","EO","28360","34550","Regional Valuation Unit South, Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","EO","28360","34550","Regional Valuation Unit South, Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","EO","28360","34550","Regional Valuation Unit South, Officer","9","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","EO","28360","34550","Regional Valuation Unit South, Officer","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","EO (Band 5)","24330","28740","Regional Valuation Unit South, Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","G6","67238","79628","Regional Valuation Unit South, Grade 6","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","G7","54631","66683","Regional Valuation Unit South, Grade 7","<5","Counter-fraud Standards and Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","G7","54631","66683","Regional Valuation Unit South, Grade 7","7","Government Property Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","G7","54631","66683","Regional Valuation Unit South, Grade 7","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","G7","54631","66683","Regional Valuation Unit South, Grade 7","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","G7","54631","66683","Regional Valuation Unit South, Grade 7","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Apprentice - Higher Officer","6.69","Government Property Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Apprentice - Higher Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Apprentice - Higher Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Higher Officer","20.14","Government Property Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Higher Officer","5.54","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Higher Officer","5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Higher Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Higher Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO","34036","40451","Regional Valuation Unit South, Higher Officer","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO (G)","29500","40451","Regional Valuation Unit South, Higher Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO (G)","29500","40451","Regional Valuation Unit South, Higher Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","HEO (G)","29500","40451","Regional Valuation Unit South, Higher Officer","5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO","40185","50120","Regional Valuation Unit South, Senior Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO","40185","50120","Regional Valuation Unit South, Senior Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO","40185","50120","Regional Valuation Unit South, Senior Officer","5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO","40185","50120","Regional Valuation Unit South, Senior Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO (V)","44768","54497","Regional Valuation Unit South, Senior Officer","<5","Counter-fraud Standards and Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO (V)","44768","54497","Regional Valuation Unit South, Senior Officer","17.54","Government Property Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO (V)","44768","54497","Regional Valuation Unit South, Senior Officer","9.05","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO (V)","44768","54497","Regional Valuation Unit South, Senior Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO (V)","44768","54497","Regional Valuation Unit South, Senior Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO (V)","44768","54497","Regional Valuation Unit South, Senior Officer","17.62","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit South","20704","SEO (V)","44768","54497","Regional Valuation Unit South, Senior Officer","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Apprentice - Assistant Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Apprentice - Assistant Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Apprentice - Assistant Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Apprentice - Assistant Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Assistant Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Assistant Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Assistant Officer","5.81","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Assistant Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Assistant Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","AO","24330","28740","Regional Valuation Unit Wales & West, Assistant Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Apprentice - Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Apprentice - Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Apprentice - Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Apprentice - Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Apprentice - Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Apprentice - Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","9.28","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","7.97","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","11.86","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","5.74","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","5.19","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","9.02","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","10.49","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO","28360","34550","Regional Valuation Unit Wales & West, Officer","12","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","EO (Band 5)","24330","28740","Regional Valuation Unit Wales & West, Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","G6","67238","79628","Regional Valuation Unit Wales & West, Grade 6","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","G7","54631","66683","Regional Valuation Unit Wales & West, Grade 7","5.65","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","G7","54631","66683","Regional Valuation Unit Wales & West, Grade 7","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","G7","54631","66683","Regional Valuation Unit Wales & West, Grade 7","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","G7","54631","66683","Regional Valuation Unit Wales & West, Grade 7","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","G7","54631","66683","Regional Valuation Unit Wales & West, Grade 7","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","G7","54631","66683","Regional Valuation Unit Wales & West, Grade 7","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","G7","54631","66683","Regional Valuation Unit Wales & West, Grade 7","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Apprentice - Higher Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Apprentice - Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Apprentice - Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","8.42","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","11.07","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","14.15","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Human Resources Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Human Resources Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO","34036","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO (G)","29500","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO (G)","29500","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","HEO (G)","29500","40451","Regional Valuation Unit Wales & West, Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO","40185","50120","Regional Valuation Unit Wales & West, Senior Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO","40185","50120","Regional Valuation Unit Wales & West, Senior Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO","40185","50120","Regional Valuation Unit Wales & West, Senior Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO","40185","50120","Regional Valuation Unit Wales & West, Senior Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO","40185","50120","Regional Valuation Unit Wales & West, Senior Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO (V)","44768","54497","Regional Valuation Unit Wales & West, Senior Officer","17.63","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO (V)","44768","54497","Regional Valuation Unit Wales & West, Senior Officer","5.12","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO (V)","44768","54497","Regional Valuation Unit Wales & West, Senior Officer","13.19","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO (V)","44768","54497","Regional Valuation Unit Wales & West, Senior Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO (V)","44768","54497","Regional Valuation Unit Wales & West, Senior Officer","6.81","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO (V)","44768","54497","Regional Valuation Unit Wales & West, Senior Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit Wales & West","20704","SEO (V)","44768","54497","Regional Valuation Unit Wales & West, Senior Officer","5.13","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","AO","24330","28740","Rent Officer Function, Apprentice - Assistant Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","AO","24330","28740","Rent Officer Function, Apprentice - Assistant Officer","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","AO","24330","28740","Rent Officer Function, Apprentice - Assistant Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","AO","24330","28740","Rent Officer Function, Apprentice - Assistant Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Counter-fraud Standards and Profession","East Midlands"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","15.89","Government Property Profession","London"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","9.6","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","6.06","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","6.53","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","6.92","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","7","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","6","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO","28360","34550","Rent Officer Function, Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","EO (Band 5)","24330","28740","Rent Officer Function, Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","G7","54631","66683","Rent Officer Function, Grade 7","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Human Resources Profession","London"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","HEO","34036","40451","Rent Officer Function, Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","SEO","40185","50120","Rent Officer Function, Senior Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","SEO","40185","50120","Rent Officer Function, Senior Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","SEO","40185","50120","Rent Officer Function, Senior Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","SEO","40185","50120","Rent Officer Function, Senior Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Rent Officer Function","20704","SEO","40185","50120","Rent Officer Function, Senior Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","AO","24330","28740","Strategy & Transformation Group, Assistant Officer","<5","Government Social Research Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","AO","24330","28740","Strategy & Transformation Group, Assistant Officer","<5","Government Statistical Service Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","AO","24330","28740","Strategy & Transformation Group, Assistant Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","EO","28360","34550","Strategy & Transformation Group, Apprentice - Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","EO","28360","34550","Strategy & Transformation Group, Officer","<5","Government IT Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","EO","28360","34550","Strategy & Transformation Group, Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","EO","28360","34550","Strategy & Transformation Group, Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","EO","28360","34550","Strategy & Transformation Group, Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","EO","28360","34550","Strategy & Transformation Group, Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Government IT Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Government Knowledge and Information Management Profession","Scotland"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Government Statistical Service Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Intelligence Analysis","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government IT Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government IT Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Knowledge and Information Management Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Knowledge and Information Management Profession","Wales"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Operational Research Service","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Operational Research Service","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Operational Research Service","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Social Research Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Social Research Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","5.76","Government Statistical Service Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Statistical Service Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Statistical Service Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Policy Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government IT Profession","North East"
