"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"OD941","N/D","SCS1","Programme Director SCS1","Delivering transformation of Income Tax Services across HMRC.","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD843","3714684","1.00","N/A","N/A","","Project Delivery Profession","North West","nan","1"
"OD942T","JANET ALEXANDER","SCS2","Compliance Operations Director","Compliance Operations Director","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD106","1347835","1.00","110000","114999","","Government Tax Profession","Unknown","nan","1"
"OD942","Vacant","SCS1","Compliance Operations Director","Compliance Operations Directorate is a Directorate within CCG and supersedes Covid, Customer Experience, Professionalism and EU/UK Transition.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","N/A","contactUs@hmrc.gov.uk","OD106","0","1.00","N/A","N/A","","Government Tax Profession","North West","nan","1"
"OD943","N/D","SCS1","Deputy Director Corporate Centre COD","Design Lead CJRS","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD942T","1858199","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD945","N/D","SCS1","Deputy Director CCG Compliance Capability Lead","Compliance Operations Directorate is a Directorate within CCG and supersedes Covid, Customer Experience, Professionalism and EU/UK Transition.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD942T","3554512","1.00","N/A","N/A","","Operational Delivery Profession","London","nan","1"
"OD947","CLAIRE DARTINGTON","SCS2","Director for Strategic Planning and Infrastructure","The Chief Executive's Office (CEO) is at the very centre of HMRC, headed by Chief Executive and Deputy Chief Executive and is responsible for making sure the department delivers an effective and efficient service.","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD781","784102","0.90","105000","109999","","Policy Profession","London","nan","1"
"OD948T","N/D","SCS1","Implementation Lead – large and complex business compliance investment","Implementation Lead – large and complex business compliance investment","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD200","2140848","1.00","N/A","N/A","","Government Tax Profession","Unknown","nan","1"
"OD948","Vacant","SCS1","Deputy Director - LB Compliance","HMRC's Large Business (LB) directorate handles the tax compliance of the UK's 2,000 largest and most complex businesses.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","N/A","contactUs@hmrc.gov.uk","OD200","0","1.00","N/A","N/A","","Government Tax Profession","Wales","nan","1"
"OD949","N/D","SCS1","Deputy Director Change Lifecycle Management","Portfolio Management","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD507","1491837","1.00","N/A","N/A","","Project Delivery Profession","West Midlands","nan","1"
"OD950","N/D","SCS1","Deputy Director – Strategic Data Policy","Strategic Data Policy team - We bring together various cross-cutting data policy issues within CS&TD, making strategic links between a wide range of work on data across the department that has an impact on policy, and delivering policy change in how","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD418","1441683","0.70","N/A","N/A","","Policy Profession","London","Jobshare","1"
"OD950","N/D","SCS1","Deputy Director – Strategic Data Policy","Strategic Data Policy team - We bring together various cross-cutting data policy issues within CS&TD, making strategic links between a wide range of work on data across the department that has an impact on policy, and delivering policy change in how","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD418","1441683","0.73","N/A","N/A","","Policy Profession","London","Jobshare","1"
"OD951","N/D","SCS1","Deputy Director – Intermediaries Hub","Customer Strategy and Tax Design delivers fiscal and policy objectives across direct and indirect taxes for businesses and individuals and leads on customer focused design and delivery across HMRC.","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD919","1891464","1.00","N/A","N/A","","Operational Delivery Profession","London","nan","1"
"OD952","N/D","SCS1","Deputy Director CCG Central Training Unit","Compliance Operations Directorate is a Directorate within CCG and supersedes Covid, Customer Experience, Professionalism and EU/UK Transition.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD942T","34031127","0.51","N/A","N/A","","Government Tax Profession","East Midlands","nan","1"
"OD953","N/D","SCS1","Chief Domain Architect - SAP Architecture","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD629","0","1.00","N/A","N/A","","Digital, Data and Technology Professions","London","nan","1"
"OD954","Vacant","SCS1","Chief Domain Architect - Infrastructure Architecture","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD509","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD955","N/D","SCS1","Chief Domain Architect - Corporate Services","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD509","1714920","1.00","N/A","N/A","","Other","Yorkshire and The Humber","Jobshare","1"
"OD955","N/D","SCS1","Chief Domain Architect - Corporate Services","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD509","1714920","1.00","N/A","N/A","","Other","Yorkshire and The Humber","Jobshare","1"
"OD956","N/D","SCS1","Chief Domain Architect - Citizen Engagement","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD509","0","1.00","N/A","N/A","","Digital, Data and Technology Professions","North East","nan","1"
"OD957","N/D","SCS1","Chief Domain Architect - Taxation & Benefit Processing - MTD","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD509","0","1.00","N/A","N/A","","Digital, Data and Technology Professions","West Midlands","nan","1"
"OD958","N/D","SCS1","Chief Domain Architect - CDS","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD692","0","1.00","N/A","N/A","","Other","London","nan","1"
"OD959","N/D","SCS1","Chief Domain Architect - Data Architecture","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD509","0","1.00","N/A","N/A","","Other","South West","nan","1"
"OD960","N/D","SCS1","Chief Domain Architect - Application & Integration Architecture","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD509","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD961","N/D","SCS1","Chief Domain Architect - Compliance Management - Risking & Investigation","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD509","941754","1.00","N/A","N/A","","Government Operational Research Service","Yorkshire and The Humber","nan","1"
"OD962","Eliminated","SCS1","Chief Domain Architect - Operational Analytics & Decisioning","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD509","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD963","N/D","SCS1","Chief Domain Architect - Counter Fraud","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD509","1043233","1.00","N/A","N/A","","Other","Yorkshire and The Humber","nan","1"
"OD964","Eliminated","SCS1","Chief Domain Architect - Single Trade Window","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD509","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD965","N/D","SCS1","Head of Insolvency Profession","Solicitor's Office provides legal services to the whole of HMRC. This includes the conduct of tribunal and civil litigation, the provision of legal advice to the Board; work on new legislation, draft statutory instruments and other legal documents.","HM Revenue and Customs","HM Revenue and Customs","Legal","0300 200 3300","contactUs@hmrc.gov.uk","OD346","612664","1.00","N/A","N/A","","Corporate Finance Profession","North West","nan","1"
"OD966","Vacant","SCS1","Deputy Director Corporate Management & Group Finance Director","Deputy Director Corporate Management & Group Finance Director","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","N/A","contactUs@hmrc.gov.uk","OD918","0","1.00","N/A","N/A","","Government Finance Profession","Unknown","nan","1"
"OD966T","N/D","SCS1","Deputy Director Corporate Management & Group Finance Director","Deputy Director Corporate Management & Group Finance Director","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD918","475747","1.00","N/A","N/A","","Government Finance Profession","Unknown","nan","1"
"OD967","N/D","SCS1","BDC&P EDCC Lead","Delivering transformation of Income tax services across HMRC","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD843","828858","1.00","N/A","N/A","","Project Delivery Profession","London","nan","1"
"OD968","N/D","SCS1","Programme Director Rapid Delivery Team","Programme Director Rapid Delivery Team","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD565","2915785","1.00","N/A","N/A","","Other","Yorkshire and The Humber","nan","1"
"OD969","N/D","SCS1","Single Trade Window PMO Director","Head of Programme Management Office","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD970T","1965388","1.00","N/A","N/A","","Project Delivery Profession","North East","nan","1"
"OD970","Vacant","SCS1","Director Single Trade Window (STW)","Single Trade Window","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","N/A","contactUs@hmrc.gov.uk","OD989","0","1.00","N/A","N/A","","Government Tax Profession","North East","nan","1"
"OD970T","MAX HACON","SCS2","Director Single Trade Window (STW)","Director Single Trade Window (STW)","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD989","658483","1.00","105000","109999","","Other","Unknown","nan","1"
"OD971","N/D","SCS1","Head of Data - Single Trade Window","Single Trade Window","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD970T","935038","1.00","N/A","N/A","","Other","London","nan","1"
"OD972","N/D","SCS1","Deputy Director of Strategic Reporting","The role of the Financial Strategy and Performance Directorate is to provide ExCom, HM Treasury and other key stakeholders with actionable insights using our trusted, cross-cutting assessment of HMRC's financial position, risk exposure and performanc","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD794","862806","1.00","N/A","N/A","","Government Finance Profession","London","nan","1"
"OD973","N/D","SCS1","Deputy Director, Strategic Customer Management (SCM) and External Readiness Asse","Compliance Operations Directorate is a Directorate within CCG and supersedes Covid, Customer Experience, Professionalism and EU/UK Transition.","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD947","1812794","1.00","N/A","N/A","","Other","London","nan","1"
"OD974","N/D","SCS1","DD Landing Change and Benefits Realisation","DD Landing Change and Benefits Realisation","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD918","707923","1.00","N/A","N/A","","Government Tax Profession","West Midlands","nan","1"
"OD975","N/D","SCS1","Deputy Director Partnerships, Data and Insight","Solicitor's Office provides legal services to the whole of HMRC. This includes the conduct of tribunal and civil litigation, the provision of legal advice to the Board; work on new legislation, draft statutory instruments and other legal documents.","HM Revenue and Customs","HM Revenue and Customs","Legal","0300 200 3300","contactUs@hmrc.gov.uk","OD605","1274384","1.00","N/A","N/A","","Other","North West","nan","1"
"OD976","Eliminated","SCS1","Deputy Director, Group Strategy, Performance and Effectiveness","Transformation DG & Programme Office","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","N/A","contactUs@hmrc.gov.uk","OD892","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD977","DAVID SWAINSTON","SCS2","Finance Director CDIO","Chief Digital & Information Officer","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD107","376338","1.00","115000","119999","","Government Finance Profession","North East","nan","1"
"OD978","N/D","SCS1","Deputy Director Data Finance & Insight","Data Finance and Insight","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD507","856863","0.61","N/A","N/A","","Government Finance Profession","South East","Jobshare","1"
"OD978","N/D","SCS1","Deputy Director Data Finance & Insight","Data Finance and Insight","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD507","856863","0.61","N/A","N/A","","Government Finance Profession","South East","Jobshare","1"
"OD979","N/D","SCS1","AST Service Owner","SCA, UCR and IDV&A Strategic Design","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD570","0","1.00","N/A","N/A","","Policy Profession","North West","Reporting Costs included in OD570 |","1"
"OD980","N/D","SCS1","Senior Business Sponsor Making Tax Digital - Income Tax Self-Assessment (ITSA) a","HMRC Communications has an essential role to play in getting tax right for everyone. Our work supports HMRC's customers, engages our 60,000-strong workforce and tackles the minority who cheat the tax system. We're one of the biggest and best communic","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD117","1515868","1.00","N/A","N/A","","Operational Delivery Profession","London","nan","1"
"OD981","N/D","SCS1","Senior Business Sponsor Managed Service Provision /Workforce Management & FP&P T","Finance, Planning and Performance are at the heart of great decisions, improving Customer Services. We are structured around 4 areas providing expert services to enable good decision making across Customer Services Group. This includes business plann","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD555","2856125","1.00","N/A","N/A","","Other","North West","nan","1"
"OD982","N/D","SCS1","Senior Business Sponsor Unique Customer Record (UCR)","Senior Business Sponsor Unique Customer Record (UCR)","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD931","0","0.50","N/A","N/A","","Government Tax Profession","London","nan","1"
"OD983","Vacant","SCS1","Senior Business Sponsor Contact Engagement Programme & Enterprise Tax Management","Senior Business Sponsor Contact Engagement Programme & Enterprise Tax Management Platform.","HM Revenue and Customs","HM Revenue and Customs","Customer Services","N/A","contactUs@hmrc.gov.uk","OD117","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD984","N/D","SCS1","Senior Business Sponsor Debt Transformation","Senior Business Sponsor Debt Transformation","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD277","1842813","1.00","N/A","N/A","","Operational Delivery Profession","Scotland","nan","1"
"OD985","Vacant","SCS1","Programme Director CDIO – Technology Sourcing Programme (TSP)","Technology Sourcing Programme (TSP)","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD507","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD986","N/D","SCS1","SCA Project Delivery Lead","Leading the transformation of HMRCs digital experience across Web and Mobile App.  

Delivering value to customers quickly and efficiently using Agile techniques 

Responsible for leading the business readiness and change functions in the program","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD767","1394317","1.00","N/A","N/A","","Digital, Data and Technology Professions","Northern Ireland","nan","1"
"OD987","SARAH MCMANN","SCS2","Chief Digital Product Owner","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD107","2237683","1.00","150000","154999","","Other","North East","nan","1"
"OD988","Vacant","SCS1","Chief Platform Owner","CDIO Chief Operating Office are responsible for driving performance, consistency and good governance of business operations across CDIO by holding the leadership teams to account and removing impediments to allow them to perform.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD107","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD989","SUZANNE NEWTON","SCS3","Director General Strategic Change","Transformation DG & Programme Office","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD102","3566073","1.00","135000","139999","","Project Delivery Profession","London","nan","1"
"OD990T","SIMON FRYER","SCS2","HR Director Business Partnering","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD108","12463504","0.84","110000","114999","","Human Resources Profession","London","nan","1"
"OD991","Eliminated","SCS1","Director for Enforcement, Benefit Corporate Litigation","Solicitor's Office provides legal services to the whole of HMRC. This includes the conduct of tribunal and civil litigation, the provision of legal advice to the Board; work on new legislation, draft statutory instruments and other legal documents.","HM Revenue and Customs","HM Revenue and Customs","Legal","N/A","contactUs@hmrc.gov.uk","OD110","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD992","N/D","SCS1","DD STW Programme Policy Translation and Briefing Lead","Single Trade Window (STW)","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD970T","799271","0.92","N/A","N/A","","Project Delivery Profession","London","Jobshare","1"
"OD992","N/D","SCS1","DD STW Programme Policy Translation and Briefing Lead","Single Trade Window (STW)","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD970T","799271","0.69","N/A","N/A","","Project Delivery Profession","London","Jobshare","1"
"OD993","Eliminated","SCS1","Deputy Director of General Litigation Operations","Solicitor's Office provides legal services to the whole of HMRC. This includes the conduct of tribunal and civil litigation, the provision of legal advice to the Board; work on new legislation, draft statutory instruments and other legal documents.","HM Revenue and Customs","HM Revenue and Customs","Legal","N/A","contactUs@hmrc.gov.uk","OD344","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD994","Eliminated","SCS1","Deputy Director of Operational Tax Litigation","Solicitor's Office provides legal services to the whole of HMRC. This includes the conduct of tribunal and civil litigation, the provision of legal advice to the Board; work on new legislation, draft statutory instruments and other legal documents.","HM Revenue and Customs","HM Revenue and Customs","Legal","N/A","contactUs@hmrc.gov.uk","OD344","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD995T","N/D","SCS1","Head of Transformation and CDIO Communications","HMRC Communications has an essential role to play in getting tax right for everyone. Our work supports HMRC's customers, engages our 60,000-strong workforce and tackles the minority who cheat the tax system. We're one of the biggest and best communic","HM Revenue and Customs","HM Revenue and Customs","HMRC Communications","0300 200 3300","contactUs@hmrc.gov.uk","OD259","1285925","1.00","N/A","N/A","","Government Communication Service","South East","nan","1"
"OD996T","Vacant","SCS1","Finance Business Partner CIO's and Management and Reporting Team","Finance, Planning and Performance are at the heart of great decisions, improving Customer Services. We are structured around 4 areas providing expert services to enable good decision making across Customer Services Group. This includes business plann","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD977","0","1.00","N/A","N/A","","Corporate Finance Profession","London","nan","1"
"OD996","N/D","SCS1","Finance Business Partner CIO's and Management and Reporting Team","Finance Business Partner CIO's and Management and Reporting Team","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD977","1411551","1.00","N/A","N/A","","Government Finance Profession","Unknown","nan","1"
"OD997T","Eliminated","SCS1","DD Large Business Compliance Capability & Professionalism","Assistant Director: LB Capability & Professionalism","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","N/A","contactUs@hmrc.gov.uk","OD204","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD998","N/D","SCS1","Senior Business Sponsor Making Tax Digital","Senior Business Sponsor Making Tax Digital","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD368","0","1.00","N/A","N/A","","Project Delivery Profession","North West","nan","1"
"OD999T","Eliminated","SCS1","DD CSG Efficiences and Benefits Realisation","DD CSG Efficiences and Benefits Realisation","HM Revenue and Customs","HM Revenue and Customs","Customer Services","N/A","contactUs@hmrc.gov.uk","OD555","0","1.00","N/A","N/A","","Project Delivery Profession","Unknown","nan","1"
"OD1000T","Vacant","SCS1","Head of Customer and Colleague Identity and Verification","Head of Customer and Colleague Identity and Verification","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD420","0","1.00","N/A","N/A","","Internal Audit Profession","London","nan","1"
"OD1000","N/D","SCS1","Head of Customer and Colleague Identity and Verification","Head of Customer and Colleague Identity and Verification","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD420","0","1.00","N/A","N/A","","Other","Unknown","Reporting Costs included in OD420 |","1"
"OD1001T","Eliminated","SCS1","Deputy Director Accounting Support","Deputy Director Accounting Support","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","N/A","contactUs@hmrc.gov.uk","OD937","0","1.00","N/A","N/A","","Government Finance Profession","South East","nan","1"
"OD1003","SIMON SMITH","SCS2","Director of Unity Tech Services","Director of Unity Tech Services","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD107","1180925","1.00","130000","134999","","Other","London","Post due to be filled 08/01/2024","1"
"OD1004T","Vacant","SCS1","Deputy Director Reliefs Review","Deputy Director Reliefs Review","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","N/A","contactUs@hmrc.gov.uk","OD595","0","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD1005","Vacant","SCS1","SAP Platform owner","SAP Platform owner","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD633","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1006T","N/D","SCS1","DD Strategic Integrated Compliance Design","DD Strategic Integrated Compliance Design","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD942T","4004435","1.00","N/A","N/A","","Operational Delivery Profession","North West","nan","1"
"OD1007T","N/D","SCS1","DD Operational Co-ordination and Professional Services","DD Operational Co-ordination and Professional Services","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD942T","0","1.00","N/A","N/A","","Government Tax Profession","Scotland","nan","1"
"OD1008T","N/D","SCS1","DD Operational Planning, Performance and Evaluation","DD Operational Planning, Performance and Evaluation","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD942T","1479844","1.00","N/A","N/A","","Operational Delivery Profession","Wales","nan","1"
"OD1009T","N/D","SCS1","Deputy Director HMRC Performance","Deputy Director HMRC Performance","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD794","876502","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1010T","N/D","SCS1","DD Portfolio Operations and Reporting","DD Portfolio Operations & Reporting","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD507","0","0.60","N/A","N/A","","Project Delivery Profession","London","Reporting Costs included in OD507 |","1"
"OD1011","Vacant","SCS1","Head of Business Services for FIS and CA","Head of Business Services for FIS and CA","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD987","0","1.00","N/A","N/A","","Digital, Data and Technology Professions","West Midlands","nan","1"
"OD1012T","Eliminated","SCS1","Income Tax Service Owner","Scoping the role of Income Tax Service Owner","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","N/A","contactUs@hmrc.gov.uk","OD570","0","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD1013","Eliminated","SCS1","Head of Sustainability & Net Zero SRO","Head of Sustainability & Net Zero SRO","HM Revenue and Customs","HM Revenue and Customs","HMRC Communications","N/A","contactUs@hmrc.gov.uk","OD259","0","1.00","N/A","N/A","","Other","London","nan","1"
"OD1014T","Eliminated","SCS1","DD TSP-HMRC Portfolio integration","DD TSP-HMRC Portfolio integration","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","N/A","contactUs@hmrc.gov.uk","OD507","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1015","MICHAEL HOWES-ROBERTS","SCS2","Head of Business Relationship Management and Business Strategy","Head of Business Relationship Management and Business Strategy","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD989","711407","1.00","95000","99999","","Digital, Data and Technology Professions","North East","nan","1"
"OD1016T","N/D","SCS1","DD Employee Relations and Reward","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD252","770683","1.00","N/A","N/A","","Human Resources Profession","Yorkshire and The Humber","nan","1"
