"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Preparedness and Response - Management","EA_DDPR","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Environment Management Cumbria - Environmental Permitting Regulations Waste","EA_DDCLA","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Environment Management Lancashire - Environmental Permitting Regulations Waste","EA_DDCLA","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and National Adaptation - Fit for 2025","EA_DSI","SG6","43777","55080","Senior Advisor Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Estates","EA_DDEST","SG3","22433","26953","Team Member Asset and Programme Management","2.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Regulated Industry - Environmental Permitting Regulations Waste International Waste Shipments","EA_DWC","SG4","27138","33534","Officer Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management South - Environmental Permitting Regulations Waste","EA_DDLNA","SG3","22433","26953","Environment Officer Cumbria and Lancashire","3.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Cheshire - Environmental Permitting Regulations Waste 3","EA_DDGMC","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Portfolio Assurance and Support - Operational Monitoring and Review","EA_DDPAS","SG3","22433","26953","Team Member Chief Executives Directorate","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Planning and Engagement - Customers and Engagement","EA_DDSLTSDN","SG2","18102","22053","Team Member Environment and Business","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - South West","EA_DDPCM","SG3","22433","26953","Team Member Chief Executives Directorate","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management East - Hydrology","EA_DDHNL","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Environmental Permitting Regulations Waste","EA_DDEN","SG3","22433","26953","Environment Officer Cumbria and Lancashire","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Manchester - Environmental Permitting Regulations Waste 2","EA_DDGMC","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Government and Engagement - Government Relations","EA_DDGE","SG5","34330","42530","Advisor Chief Executives Directorate","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Contact Centre - Incident Communication Service","EA_DDCCCRMC1","SG2","18102","22053","Team Member East Anglia","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Management Regulated Industry - Environmental Permitting Regulations Waste Cornwall","EA_DDCDS","SG3","22433","26953","Environment Officer Cumbria and Lancashire","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management Middle Kent - Environmental Permitting Regulations Waste","EA_DDKSL","SG3","22433","26953","Environment Officer Cumbria and Lancashire","4.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Flood and Coastal Risk Management Operations North - Asset Performance","EA_DDEMD","SG5","34330","42530","Advisor Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management South London - Environmental Permitting Regulations Installations 1","EA_DDKSL","SG4","27138","33534","Officer Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Environment Management North Northamptonshire - Management","EA_DDEMD","SG5","34330","42530","Specialist Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Environment Management North Northamptonshire - Land and Water","EA_DDEMD","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Programme","EA_DDLNA","SG5","34330","42530","Advisor Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Planning and Engagement - Sustainable Places Kent","EA_DDKSL","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Regulated Industry - Environmental Permitting Regulations Waste West","EA_DWC","SG3","22433","26953","Environment Officer Cumbria and Lancashire","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Environmental Permitting Regulations Waste","EA_DDTHM","SG3","22433","26953","Environment Officer Cumbria and Lancashire","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Environmental Permitting Regulations Waste Central","EA_DDTHM","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Environment Management South Northamptonshire - Land and Water 1","EA_DDEMD","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Brampton - Environmental Permitting Regulations Waste","EA_DDEN","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management South - Environmental Permitting Regulations Installations","EA_DDLNA","SG2","18102","22053","Team Member Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Management Water Land and Biodiversity - Land and Water E","EA_DDCDS","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Land and Water","EA_DDEN","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Cheshire - Environmental Permitting Regulations Waste 2","EA_DDGMC","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - National Laboratories Service - Starcross Operational","EA_DDMM1","SG1","16258","18238","Team Member East Midlands","9.70","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Management East - Environmental Permitting Regulations Waste Central","EA_DDSLTSDN","SG3","22433","26953","Environment Officer Cumbria and Lancashire","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Bristol and Avon - Environmental Permitting Regulations Waste East","EA_DDWSX","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management North - Land and Water Hull","EA_DDYOR","SG3","22433","26953","Environment Officer Cumbria and Lancashire","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management - Partnerships and Strategic Overview London East","EA_DDHNL","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Flood and Coastal Risk Management Operations Greater Manchester - Asset Performance Planning and Asset Management","EA_DDGMC","GTS","23861","29725","Graduate Trainee  Asset and Programme Management","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management North - Land and Water Swale, Ure, Nidd and Ouse","EA_DDYOR","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London - Area Flood and Coastal Risk Management - Management","EA_DSE","SG4","27138","33534","Officer Chief Executives Directorate","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management South London - Land and Water","EA_DDKSL","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management East - Environmental Permitting Regulations Waste","EA_DDTHM","SG3","22433","26953","Environment Officer Cumbria and Lancashire","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Cheshire - Land and Water","EA_DDGMC","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management South - Land and Water","EA_DDLNA","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - South West","EA_DDPCM","SG3","22433","26953","Team Member Environment and Business","1.81","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Future Funding - Navigation and Commercial - Commercial","EA_DDNC","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Procurement"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management South London - Environmental Permitting Regulations Waste South London","EA_DDKSL","SG2","18102","22053","Team Member Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management East - Environmental Permitting Regulations Installations","EA_DDYOR","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management West - Environmental Permitting Regulations Installations Radioactive Substance Regulation","EA_DDHNL","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Land and Water","EA_DDEN","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Planning and Engagement - Management","EA_DDKSL","SG5","34330","42530","Advisor Chief Executives Directorate","2.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Field Lower Lee","EA_DDHNL","SG4","27138","33534","Specialist Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Environment Management Regulated Industry South - Environmental Permitting Regulations Waste Central","EA_DDNEA","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Planning and Engagement - Customers and Engagement","EA_DDHNL","SG4","27138","33534","Officer Chief Executives Directorate","2.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Services - Management","EA_DDORS","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - National Environmental Assessment Service - Management","EA_DDPCM","SG3","22433","26953","Team Member Chief Executives Directorate","1.60","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - National Enforcement Service - Joint Unit For Waste Crime","EA_DDNES","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Research"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management West - Land and Water Aire","EA_DDYOR","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Essex - Asset Performance Thames Chelmer and Blackwater","EA_DDEN","GTS","23861","29725","Graduate Trainee  Asset and Programme Management","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Cheshire - Land and Water","EA_DDGMC","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Management Regulated Industry - Environmental Permitting Regulations Waste Devon","EA_DDCDS","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management South - Environmental Crime Team","EA_DDYOR","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management East - Environmental Crime Team","EA_DDYOR","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Operational Research"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management South London - Environmental Permitting Regulations Waste West Kent","EA_DDKSL","SG2","18102","22053","Team Member Environment and Business","0.74","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Environmental Permitting Regulations Waste","EA_DDEN","SG2","18102","22053","Team Member Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Services - Waste Regime Operational Services Pan Area Team 2","EA_DDORS","SG6","43777","55080","Team Leader Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Partnerships and Strategic Overview Coastal","EA_DDLNA","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Flood and Coastal Risk Management Operations - Asset Performance East","EA_DDCDS","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Management","EA_EDFCRM","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Life Integrated Project","EA_DDGMC","SG5","34330","42530","Officer Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management East Kent - Environmental Permitting Regulations Waste","EA_DDKSL","SG2","18102","22053","Team Member Environment and Business","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Management","EA_DDKSL","SG4","27138","33534","Officer Chief Executives Directorate","0.60","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Regulated Industry - Environmental Permitting Regulations Waste East","EA_DWC","SG3","22433","26953","Environment Officer Cumbria and Lancashire","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Environment Management South Northamptonshire - Land and Water 2","EA_DDEMD","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management West and South Yorkshire - Programme","EA_DDYOR","SG3","22433","26953","Team Member Chief Executives Directorate","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - National Laboratories Service - Commercial Business","EA_DDMM1","SG2","18102","22053","Team Member Environment and Business","1.00","Procurement"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - National Laboratories Service - Starcross Support","EA_DDMM1","SG2","18102","22053","Team Member Environment and Business","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - South and Sampling and Collection - Programme","EA_DDMM1","SG2","18102","22053","Team Member Environment and Business","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Cheshire - Groundwater and Contaminated Land","EA_DDGMC","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Flood and Coastal Risk Management Operations East - Asset Performance Adur and Arun","EA_DDSLTSDN","GTS","23861","29725","Graduate Trainee  Asset and Programme Management","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Catchments Services - Planning and Programme","EA_DDOCS","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management - Programme","EA_DDHNL","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Boston Barrier","EA_DDLNA","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Management Water Land and Biodiversity - Land and Water West","EA_DDCDS","SG3","22433","26953","Environment Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Planning and Engagement - Intergrated Environment Planning","EA_DDYOR","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Management","EA_DDKSL","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Management Cornwall - Groundwater and Contaminated Land","EA_DDCDS","SG4","27138","33534","Officer Chief Executives Directorate","0.11","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Management Cornwall - Groundwater and Contaminated Land","EA_DDCDS","SG5","34330","42530","Specialist Chief Executives Directorate","0.11","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Dorset and Sussex - Land and Water West","EA_DDWSX","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Dorset and Sussex - Land and Water West","EA_DDWSX","SG2","18102","22053","Team Member Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - Management","EA_DDPCM","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management South - Environmental Permitting Regulations Waste Doncaster and Rotherham","EA_DDYOR","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Digital and Skills - Management","EA_DDS","SG3","22433","26953","Team Member Chief Executives Directorate","0.68","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North - Strengthening Compliance Programme","EA_DN","SG4","27138","33534","Advisor Chief Executives Directorate","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Bristol and Avon - Management","EA_DDWSX","SG2","18102","22053","Team Member Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and National Adaptation - Flood and Coastal Risk Management Strategy - Flooding and Communities Research","EA_DDSNAESS","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Welland and Nene - Supra Area Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDLNA","GTS","23861","29725","Graduate Trainee  Asset and Programme Management","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Planning and Engagement - Management","EA_DDHNL","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Service Management - Assurance and Improvements","EA_DDSAP1","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management North and East Yorkshire - Partnerships and Strategic Overview York","EA_DDYOR","GTS","23861","29725","Graduate Trainee  Asset and Programme Management","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Services - Waste Regime Operational Services Support","EA_DDORS","SG4","27138","33534","Officer Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Services - Waste Regime Operational Services Support","EA_DDORS","SG2","18102","22053","Team Member Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Operations - Supra Area Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDYOR","GTS","23861","29725","Graduate Trainee  Asset and Programme Management","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Legal - Legal Services - National","EA_DDLSN","SG3","22433","26953","Team Member Environment and Business","1.00","Law"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - National Laboratories Service - Leeds Operational","EA_DDMM1","SG2","18102","22053","Team Member East Anglia","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - National Laboratories Service - Leeds Support","EA_DDMM1","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Service Management - Assurance and Improvements","EA_DDSAP1","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management - Programme","EA_DDHNL","SG6","43777","55080","Senior Advisor Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management - Partnerships and Strategic Overview Somerset","EA_DDWSX","SG3","22433","26953","Team Member Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Service Management - Programme","EA_DDSAP1","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management - Partnerships and Strategic Overview West of England","EA_DDWSX","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Water Land and Biodiversity - Hydrology","EA_DWC","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Kenn and Middle Thames","EA_DDTHM","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Portfolio Assurance and Support - Management","EA_DDPAS","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - National Enforcement Service - Joint Unit For Waste Crime","EA_DDNES","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Operational Research"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Planning and Engagement Bussiness Strategy - Intergrated Environment Planning Catchment and Water Framework Directive","EA_DWC","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Executive Support","EA_DDOBS","SG2","18102","22053","Team Member Environment and Business","2.00","Operational Delivery"
